"student_id","date","program","location","score_reading","score_writing","score_mathNoCalc","score_mathCalc"
901975,2023-08-15,"intake","center",385,64,636,705
901975,2023-10-02,"skills","center",397,66,696,768
901981,2023-08-15,"intake","center",490,56,396,565
901981,2023-09-29,"skills","center",513,59,422,600
901994,2023-08-15,"intake","center",537,65,417,624
901994,2023-09-29,"skills","center",539,65,426,635
902008,2023-08-15,"intake","center",638,50,645,368
902008,2023-10-01,"skills","center",647,51,665,374
902013,2023-08-15,"intake","center",588,37,469,514
902013,2023-10-04,"skills","center",607,38,517,558
902014,2023-08-15,"intake","center",546,18,561,625
902014,2023-10-03,"skills","center",560,19,621,683
902022,2023-08-15,"intake","center",583,33,318,541
902022,2023-09-25,"skills","center",601,35,351,578
902029,2023-08-15,"intake","center",464,43,225,740
902029,2023-10-01,"skills","center",469,44,228,767
902031,2023-08-15,"intake","center",797,54,323,664
902034,2023-08-15,"intake","center",607,61,447,678
902034,2023-09-29,"skills","center",614,64,460,700
902035,2023-08-15,"intake","center",541,61,700,719
902035,2023-10-01,"skills","center",540,62,720,743
902037,2023-08-15,"intake","center",634,61,369,438
902037,2023-10-05,"skills","center",642,64,392,460
902052,2023-08-15,"intake","center",718,54,363,611
902052,2023-09-28,"skills","center",725,54,371,628
902053,2023-08-15,"intake","center",422,52,398,383
902053,2023-09-26,"skills","center",426,54,410,390
902057,2023-08-15,"intake","center",599,31,274,678
902057,2023-10-05,"skills","center",620,33,303,745
902062,2023-08-15,"intake","center",576,46,230,232
902062,2023-09-27,"skills","center",593,47,251,250
902063,2023-08-15,"intake","center",545,36,457,724
902063,2023-10-05,"skills","center",567,36,472,753
902067,2023-08-15,"intake","center",595,48,426,445
902067,2023-10-04,"skills","center",605,49,466,480
902069,2023-08-15,"intake","center",657,31,378,618
902069,2023-10-02,"skills","center",665,32,383,615
902070,2023-08-15,"intake","center",375,50,567,609
902070,2023-10-01,"skills","center",386,52,605,646
902105,2023-08-15,"intake","center",541,37,333,712
902105,2023-09-30,"skills","center",531,38,350,733
902113,2023-08-15,"intake","center",532,41,600,286
902113,2023-09-28,"skills","center",538,42,642,291
902120,2023-08-15,"intake","center",527,30,454,534
902120,2023-10-03,"skills","center",552,31,480,571
902123,2023-08-15,"intake","center",595,72,692,308
902123,2023-09-30,"skills","center",606,72,716,317
902132,2023-08-15,"intake","center",786,35,358,425
902137,2023-08-15,"intake","center",523,56,601,660
902137,2023-10-02,"skills","center",520,56,599,662
902139,2023-08-15,"intake","center",671,31,635,640
902139,2023-09-25,"skills","center",672,32,649,664
902140,2023-08-15,"intake","center",665,56,618,633
902140,2023-10-02,"skills","center",675,57,639,663
902153,2023-08-15,"intake","center",540,48,536,282
902153,2023-10-06,"skills","center",559,51,560,299
902160,2023-08-15,"intake","center",695,61,254,698
902160,2023-09-27,"skills","center",689,61,261,711
902176,2023-08-15,"intake","center",533,39,552,535
902176,2023-09-30,"skills","center",561,41,594,566
902177,2023-08-15,"intake","center",554,31,363,776
902185,2023-08-15,"intake","center",605,38,639,713
902185,2023-10-02,"skills","center",622,39,651,733
902191,2023-08-15,"intake","center",509,51,359,523
902191,2023-10-01,"skills","center",505,52,368,530
902202,2023-08-15,"intake","center",714,55,661,498
902202,2023-09-30,"skills","center",745,58,703,527
902208,2023-08-15,"intake","center",575,47,660,380
902208,2023-09-25,"skills","center",585,49,684,386
902223,2023-08-15,"intake","center",620,28,603,659
902223,2023-10-02,"skills","center",634,28,636,683
902230,2023-08-15,"intake","center",576,48,493,534
902230,2023-10-04,"skills","center",585,48,507,551
902233,2023-08-15,"intake","center",744,65,460,581
902233,2023-10-02,"skills","center",750,65,475,599
902236,2023-08-15,"intake","center",758,67,331,597
902236,2023-10-03,"skills","center",783,69,360,625
902239,2023-08-15,"intake","center",602,42,269,591
902239,2023-10-06,"skills","center",622,41,277,599
902241,2023-08-15,"intake","center",611,39,330,535
902241,2023-10-01,"skills","center",629,40,362,586
902251,2023-08-15,"intake","center",669,38,347,640
902251,2023-10-05,"skills","center",702,40,365,689
902262,2023-08-15,"intake","center",425,38,341,575
902262,2023-10-02,"skills","center",441,40,366,606
902264,2023-08-15,"intake","center",579,28,519,573
902264,2023-10-06,"skills","center",608,30,555,602
902269,2023-08-15,"intake","center",593,61,353,651
902269,2023-10-03,"skills","center",621,65,376,700
902283,2023-08-15,"intake","center",598,27,673,557
902283,2023-10-04,"skills","center",610,28,727,615
902284,2023-08-15,"intake","center",565,50,347,579
902284,2023-10-06,"skills","center",575,51,378,623
902286,2023-08-15,"intake","center",528,53,367,410
902286,2023-09-29,"skills","center",540,56,402,450
902300,2023-08-15,"intake","center",636,34,655,690
902300,2023-09-29,"skills","center",651,35,677,709
902307,2023-08-15,"intake","center",629,43,712,767
902307,2023-10-05,"skills","center",640,44,726,793
902319,2023-08-15,"intake","center",635,36,586,495
902319,2023-10-01,"skills","center",665,37,627,528
902324,2023-08-15,"intake","center",465,67,333,540
902324,2023-09-29,"skills","center",494,71,352,571
902333,2023-08-15,"intake","center",589,45,406,717
902333,2023-09-26,"skills","center",608,46,450,764
902344,2023-08-15,"intake","center",602,37,443,657
902344,2023-09-28,"skills","center",611,37,449,674
902366,2023-08-15,"intake","center",659,40,448,263
902366,2023-09-28,"skills","center",687,41,475,283
902369,2023-08-15,"intake","center",467,37,395,349
902369,2023-09-29,"skills","center",472,39,438,378
902378,2023-08-15,"intake","center",514,35,717,656
902378,2023-09-27,"skills","center",518,35,746,679
902379,2023-08-15,"intake","center",477,72,625,319
902379,2023-10-02,"skills","center",494,75,688,352
902382,2023-08-15,"intake","center",644,63,350,448
902382,2023-09-29,"skills","center",653,66,382,483
902397,2023-08-15,"intake","center",576,39,468,580
902397,2023-10-02,"skills","center",581,40,480,596
902399,2023-08-15,"intake","center",719,44,325,704
902399,2023-10-05,"skills","center",756,46,343,739
902401,2023-08-15,"intake","center",634,36,657,446
902401,2023-10-04,"skills","center",646,38,722,483
902415,2023-08-15,"intake","center",483,27,673,642
902415,2023-10-04,"skills","center",504,29,726,675
902422,2023-08-15,"intake","center",612,54,382,612
902422,2023-09-29,"skills","center",644,57,407,645
902434,2023-08-15,"intake","center",394,37,303,504
902434,2023-10-06,"skills","center",396,38,311,518
902440,2023-08-15,"intake","center",634,67,643,715
902440,2023-10-02,"skills","center",637,67,653,729
902441,2023-08-15,"intake","center",504,18,219,352
902441,2023-10-01,"skills","center",513,18,240,384
902468,2023-08-15,"intake","center",427,49,267,578
902468,2023-10-06,"skills","center",446,52,279,611
902469,2023-08-15,"intake","center",633,65,428,509
902469,2023-10-05,"skills","center",650,69,444,534
902483,2023-08-15,"intake","center",630,41,449,527
902483,2023-09-29,"skills","center",634,42,464,541
902502,2023-08-15,"intake","center",385,59,232,342
902502,2023-10-01,"skills","center",395,62,257,379
902509,2023-08-15,"intake","center",747,39,674,380
902509,2023-10-02,"skills","center",776,42,716,402
902512,2023-08-15,"intake","center",711,57,732,540
902512,2023-10-01,"skills","center",714,58,758,556
902514,2023-08-15,"intake","center",541,56,374,376
902514,2023-10-01,"skills","center",537,55,380,380
902517,2023-08-15,"intake","center",639,56,432,653
902517,2023-10-07,"skills","center",656,58,466,721
902522,2023-08-15,"intake","center",782,57,476,658
902522,2023-10-07,"skills","center",796,58,518,721
902525,2023-08-15,"intake","center",688,60,381,596
902525,2023-10-01,"skills","center",696,61,397,623
902529,2023-08-15,"intake","center",532,53,724,374
902529,2023-10-06,"skills","center",526,52,722,377
902530,2023-08-15,"intake","center",522,31,404,566
902530,2023-10-02,"skills","center",540,32,418,588
902535,2023-08-15,"intake","center",589,39,447,604
902535,2023-09-30,"skills","center",603,40,485,657
902538,2023-08-15,"intake","center",616,53,493,727
902538,2023-10-05,"skills","center",631,54,509,761
902548,2023-08-15,"intake","center",593,45,589,343
902548,2023-10-02,"skills","center",599,47,648,375
902563,2023-08-15,"intake","center",579,47,211,617
902563,2023-09-26,"skills","center",598,50,223,653
902566,2023-08-15,"intake","center",518,67,257,649
902566,2023-09-27,"skills","center",544,71,278,705
902570,2023-08-15,"intake","center",558,4,659,576
902570,2023-10-09,"skills","center",579,4,695,614
902573,2023-08-15,"intake","center",577,36,451,609
902573,2023-09-27,"skills","center",605,38,481,648
902577,2023-08-15,"intake","center",563,67,675,727
902577,2023-10-01,"skills","center",594,70,728,761
902579,2023-08-15,"intake","center",452,54,714,678
902579,2023-10-02,"skills","center",455,54,748,698
902587,2023-08-15,"intake","center",627,71,388,339
902587,2023-10-12,"skills","center",620,71,395,340
902591,2023-08-15,"intake","center",565,51,358,528
902591,2023-09-30,"skills","center",570,52,376,530
902614,2023-08-15,"intake","center",544,75,226,644
902614,2023-10-08,"skills","center",544,75,229,653
902619,2023-08-15,"intake","center",657,29,689,479
902619,2023-10-04,"skills","center",679,31,733,510
902634,2023-08-15,"intake","center",771,41,305,671
902634,2023-10-01,"skills","center",763,41,304,676
902652,2023-08-15,"intake","center",578,37,407,761
902652,2023-10-01,"skills","center",565,36,414,760
902653,2023-08-15,"intake","center",651,83,670,261
902653,2023-10-03,"skills","center",660,84,688,270
902661,2023-08-15,"intake","center",521,31,480,506
902661,2023-10-07,"skills","center",533,31,526,551
902674,2023-08-15,"intake","center",500,40,603,509
902674,2023-10-04,"skills","center",528,43,636,540
902679,2023-08-15,"intake","center",535,73,547,532
902679,2023-09-30,"skills","center",566,76,578,573
902684,2023-08-15,"intake","center",716,73,429,484
902684,2023-10-03,"skills","center",722,74,443,503
902686,2023-08-15,"intake","center",655,47,635,355
902686,2023-09-29,"skills","center",670,49,698,380
902691,2023-08-15,"intake","center",545,51,667,610
902691,2023-09-29,"skills","center",586,53,715,642
902694,2023-08-15,"intake","center",596,48,487,466
902694,2023-10-01,"skills","center",594,49,495,478
902704,2023-08-15,"intake","center",694,76,227,461
902704,2023-10-03,"skills","center",718,77,236,470
902706,2023-08-15,"intake","center",562,80,647,574
902706,2023-10-01,"skills","center",596,83,695,606
902720,2023-08-15,"intake","center",565,46,383,686
902720,2023-09-29,"skills","center",583,48,425,759
902742,2023-08-15,"intake","center",647,64,434,163
902742,2023-09-25,"skills","center",659,65,480,179
902744,2023-08-15,"intake","center",446,71,666,631
902744,2023-10-05,"skills","center",461,76,711,672
902745,2023-09-30,"skills","center",799,39,738,420
902755,2023-08-15,"intake","center",625,35,342,576
902755,2023-09-28,"skills","center",639,36,357,607
902757,2023-08-15,"intake","center",595,58,372,421
902757,2023-09-29,"skills","center",599,61,404,464
902761,2023-08-15,"intake","center",484,47,715,583
902761,2023-10-04,"skills","center",510,49,765,621
902766,2023-08-15,"intake","center",783,78,473,284
902768,2023-08-15,"intake","center",551,65,581,434
902768,2023-09-29,"skills","center",550,66,604,439
902770,2023-08-15,"intake","center",477,55,497,446
902770,2023-09-30,"skills","center",476,55,511,447
902772,2023-08-15,"intake","center",561,56,483,578
902772,2023-10-01,"skills","center",582,58,514,614
902782,2023-08-15,"intake","center",613,64,364,679
902782,2023-10-10,"skills","center",631,65,380,710
902797,2023-08-15,"intake","center",616,14,522,785
902800,2023-08-15,"intake","center",476,74,458,638
902800,2023-10-03,"skills","center",495,74,470,647
902802,2023-08-15,"intake","center",406,28,389,600
902802,2023-09-30,"skills","center",422,29,403,616
902806,2023-08-15,"intake","center",583,42,155,576
902806,2023-10-01,"skills","center",615,43,167,610
902822,2023-08-15,"intake","center",645,35,612,698
902822,2023-10-09,"skills","center",661,36,671,757
902825,2023-08-15,"intake","center",736,52,487,556
902825,2023-10-01,"skills","center",759,54,537,598
902831,2023-08-15,"intake","center",551,62,505,611
902831,2023-09-28,"skills","center",554,62,516,619
902837,2023-08-15,"intake","center",604,52,392,460
902837,2023-10-03,"skills","center",608,53,405,476
902839,2023-08-15,"intake","center",727,34,691,541
902839,2023-10-01,"skills","center",739,35,708,554
902840,2023-08-15,"intake","center",566,36,572,533
902840,2023-09-30,"skills","center",582,37,629,582
902841,2023-08-15,"intake","center",663,59,493,510
902841,2023-09-30,"skills","center",662,59,498,514
902860,2023-08-15,"intake","center",469,51,229,571
902860,2023-10-02,"skills","center",492,53,250,623
902865,2023-08-15,"intake","center",496,56,601,663
902865,2023-09-30,"skills","center",503,58,670,723
902868,2023-08-15,"intake","center",641,45,395,464
902868,2023-10-03,"skills","center",641,47,413,482
902870,2023-08-15,"intake","center",573,35,347,564
902870,2023-09-24,"skills","center",572,34,352,578
902882,2023-08-15,"intake","center",537,32,339,544
902882,2023-10-01,"skills","center",547,34,369,598
902885,2023-08-15,"intake","center",399,42,479,463
902885,2023-10-04,"skills","center",410,43,525,507
902915,2023-08-15,"intake","center",372,70,427,677
902915,2023-10-04,"skills","center",372,70,442,689
902917,2023-08-15,"intake","center",581,42,376,477
902917,2023-10-02,"skills","center",586,41,386,484
902933,2023-08-15,"intake","center",501,50,410,416
902933,2023-10-03,"skills","center",507,51,446,451
902937,2023-08-15,"intake","center",568,48,443,569
902937,2023-10-01,"skills","center",591,51,474,612
902939,2023-08-15,"intake","center",503,59,263,367
902939,2023-10-06,"skills","center",504,59,269,371
902942,2023-08-15,"intake","center",593,49,703,647
902942,2023-10-01,"skills","center",614,50,746,699
902954,2023-08-15,"intake","center",797,64,710,761
902958,2023-08-15,"intake","center",562,53,362,625
902958,2023-10-05,"skills","center",576,55,396,693
902960,2023-08-15,"intake","center",497,35,597,635
902960,2023-10-04,"skills","center",501,36,646,678
902967,2023-08-15,"intake","center",758,46,485,616
902969,2023-08-15,"intake","center",562,68,505,509
902969,2023-09-30,"skills","center",567,70,525,519
902980,2023-08-15,"intake","center",681,74,480,658
902980,2023-10-04,"skills","center",716,79,507,707
